Cluster ID,Benchmark Results
0,"{'mse': {('cdrec_k3', 15): 0.1218183268831427, ('cdrec_k3', 30): 0.1104420066823063, ('cdrec_k3', 45): 0.1266837450400234, ('cdrec_k3', 60): 0.1059630642860268, ('cdrec_k3', 75): 0.0904616077830588, ('cdrec_k3', 90): 0.1173204728001741, ('cdrec_k3', 105): 0.1528820117745098, ('cdrec_k3', 120): 3.538803588776495, ('softimp', 15): 0.0864513946308494, ('softimp', 30): 0.0834499350722415, ('softimp', 45): 0.0990824171916771, ('softimp', 60): 0.0847373407050856, ('softimp', 75): 0.0832422766650319, ('softimp', 90): 0.0883345084908936, ('softimp', 105): 0.0860743089695123, ('softimp', 120): 0.0795251353971246, ('grouse', 15): 0.1635980821939367, ('grouse', 30): 0.1954551492159134, ('grouse', 45): 0.1946469441942116, ('grouse', 60): 0.2017842779325251, ('grouse', 75): 0.2091557229408189, ('grouse', 90): 0.2337506476096633, ('grouse', 105): 0.225602557010826, ('grouse', 120): 0.2428563005506175, ('cdrec_k2', 15): 0.3248875841250689, ('cdrec_k2', 30): 0.2666926197977357, ('cdrec_k2', 45): 0.2287928319580102, ('cdrec_k2', 60): 0.1844772003070715, ('cdrec_k2', 75): 0.1530028376652692, ('cdrec_k2', 90): 0.1387310327881362, ('cdrec_k2', 105): 0.1295252983517372, ('cdrec_k2', 120): 0.1452505584125885, ('stmvl', 15): 0.0621320702713213, ('stmvl', 30): 0.0624828637138802, ('stmvl', 45): 0.056531589681941, ('stmvl', 60): 0.0561158051726958, ('stmvl', 75): 0.0770858694851742, ('stmvl', 90): 0.0953118486733883, ('stmvl', 105): 0.1063563336715131, ('stmvl', 120): 0.1260954553966948, ('svt', 15): 0.1786550800459649, ('svt', 30): 0.1592159699378844, ('svt', 45): 0.1571572282301804, ('svt', 60): 0.1638202769594429, ('svt', 75): 0.1647788787886854, ('svt', 90): 0.1728195269308035, ('svt', 105): 0.242712855519415, ('svt', 120): 0.2722443716282648, ('dynammo', 15): 0.085613215434377, ('dynammo', 30): 0.0985576436132833, ('dynammo', 45): 0.101191404293517, ('dynammo', 60): 0.1113754507323832, ('dynammo', 75): 0.1246148465262087, ('dynammo', 90): 0.1316280310526089, ('dynammo', 105): 0.1226327671502784, ('dynammo', 120): 0.1174208749736175, ('svdimp', 15): 0.0851314797337271, ('svdimp', 30): 0.0840146750751145, ('svdimp', 45): 0.1101115492718869, ('svdimp', 60): 0.0885920192168913, ('svdimp', 75): 0.0821968429521161, ('svdimp', 90): 0.0900647044722924, ('svdimp', 105): 0.096725344964151, ('svdimp', 120): 0.0982951729246948, ('rosl', 15): 0.0713677883841652, ('rosl', 30): 0.0957059592785577, ('rosl', 45): 0.0890632155968217, ('rosl', 60): 0.3003820139428991, ('rosl', 75): 0.2375696832267966, ('rosl', 90): 0.7866356985881525, ('rosl', 105): 1.0797360203454078, ('rosl', 120): 1.1239926993898983, ('tenmf', 15): 0.1089148067381622, ('tenmf', 30): 0.1029163940605346, ('tenmf', 45): 0.1194445780467046, ('tenmf', 60): 0.0983857065655055, ('tenmf', 75): 0.0911237542969543, ('tenmf', 90): 0.098498171447044, ('tenmf', 105): 0.0930529458133124, ('tenmf', 120): 0.8121890969369959}, 'rmse': {('cdrec_k3', 15): 0.3490248227320555, ('cdrec_k3', 30): 0.3323281611333989, ('cdrec_k3', 45): 0.3559266006356134, ('cdrec_k3', 60): 0.3255196834079728, ('cdrec_k3', 75): 0.3007683623372957, ('cdrec_k3', 90): 0.3425207625826121, ('cdrec_k3', 105): 0.3910012938271557, ('cdrec_k3', 120): 1.881170802658944, ('softimp', 15): 0.2940261801793327, ('softimp', 30): 0.2888770241335255, ('softimp', 45): 0.3147735967194153, ('softimp', 60): 0.2910967892387095, ('softimp', 75): 0.2885173767124468, ('softimp', 90): 0.2972112186491176, ('softimp', 105): 0.2933842343574588, ('softimp', 120): 0.2820020131082837, ('grouse', 15): 0.4044725975810187, ('grouse', 30): 0.4421030979487855, ('grouse', 45): 0.4411881052274773, ('grouse', 60): 0.4492040493278362, ('grouse', 75): 0.4573354599643668, ('grouse', 90): 0.4834776598868486, ('grouse', 105): 0.4749763752133636, ('grouse', 120): 0.4928045257002187, ('cdrec_k2', 15): 0.5699891087775879, ('cdrec_k2', 30): 0.5164229078940397, ('cdrec_k2', 45): 0.4783229368930684, ('cdrec_k2', 60): 0.4295080910845237, ('cdrec_k2', 75): 0.3911557716118595, ('cdrec_k2', 90): 0.3724661498554415, ('cdrec_k2', 105): 0.3598962327556892, ('cdrec_k2', 120): 0.3811175126028565, ('stmvl', 15): 0.2492630543649044, ('stmvl', 30): 0.24996572507822, ('stmvl', 45): 0.2377637265899511, ('stmvl', 60): 0.2368877480426032, ('stmvl', 75): 0.2776434214692909, ('stmvl', 90): 0.308726171021163, ('stmvl', 105): 0.3261231878776993, ('stmvl', 120): 0.3550992190877006, ('svt', 15): 0.4226760935349489, ('svt', 30): 0.3990187588796853, ('svt', 45): 0.3964306096029675, ('svt', 60): 0.4047471765923056, ('svt', 75): 0.4059296475852502, ('svt', 90): 0.4157156804004433, ('svt', 105): 0.4926589647204393, ('svt', 120): 0.521770420422876, ('dynammo', 15): 0.2925973606073319, ('dynammo', 30): 0.3139389170097957, ('dynammo', 45): 0.3181059639389319, ('dynammo', 60): 0.3337296072157567, ('dynammo', 75): 0.3530082811014619, ('dynammo', 90): 0.3628057759361184, ('dynammo', 105): 0.3501896159943615, ('dynammo', 120): 0.3426672948701372, ('svdimp', 15): 0.291772993496189, ('svdimp', 30): 0.2898528507279418, ('svdimp', 45): 0.3318306032780686, ('svdimp', 60): 0.2976441150382304, ('svdimp', 75): 0.2866999179492666, ('svdimp', 90): 0.3001078214113928, ('svdimp', 105): 0.3110069853944619, ('svdimp', 120): 0.3135206100477204, ('rosl', 15): 0.2671475030468473, ('rosl', 30): 0.3093637976211143, ('rosl', 45): 0.2984346085775269, ('rosl', 60): 0.5480711759825535, ('rosl', 75): 0.4874112054793125, ('rosl', 90): 0.8869248550966156, ('rosl', 105): 1.0391034695088877, ('rosl', 120): 1.0601852193790944, ('tenmf', 15): 0.33002243368923, ('tenmf', 30): 0.3208058510384974, ('tenmf', 45): 0.3456075491749343, ('tenmf', 60): 0.3136649590972914, ('tenmf', 75): 0.3018671136393535, ('tenmf', 90): 0.3138441833888977, ('tenmf', 105): 0.3050458093685478, ('tenmf', 120): 0.9012153443750256}, 'mae': {('cdrec_k3', 15): 0.2437597176712129, ('cdrec_k3', 30): 0.2170519397427628, ('cdrec_k3', 45): 0.2268074292052548, ('cdrec_k3', 60): 0.2106037306030365, ('cdrec_k3', 75): 0.2003635708206303, ('cdrec_k3', 90): 0.2251928091563795, ('cdrec_k3', 105): 0.2543166722630859, ('cdrec_k3', 120): 1.1244823747793886, ('softimp', 15): 0.2270038731162375, ('softimp', 30): 0.222486504421547, ('softimp', 45): 0.2317971613117679, ('softimp', 60): 0.2137365763529558, ('softimp', 75): 0.2184996281493588, ('softimp', 90): 0.2152714274936829, ('softimp', 105): 0.2172006524997721, ('softimp', 120): 0.1997153687763836, ('grouse', 15): 0.3531714680307863, ('grouse', 30): 0.3823137835973062, ('grouse', 45): 0.3803460404569556, ('grouse', 60): 0.3893096009897491, ('grouse', 75): 0.3939239201295256, ('grouse', 90): 0.4165725658282433, ('grouse', 105): 0.4092581206224419, ('grouse', 120): 0.4205198057796518, ('cdrec_k2', 15): 0.3767304616235724, ('cdrec_k2', 30): 0.3412588470166378, ('cdrec_k2', 45): 0.3136686790573051, ('cdrec_k2', 60): 0.2968777420984931, ('cdrec_k2', 75): 0.2784277638684113, ('cdrec_k2', 90): 0.283162654136293, ('cdrec_k2', 105): 0.2776638860428693, ('cdrec_k2', 120): 0.2937722901067925, ('stmvl', 15): 0.2051925281928148, ('stmvl', 30): 0.2004834269098964, ('stmvl', 45): 0.192118117745303, ('stmvl', 60): 0.1907226717675799, ('stmvl', 75): 0.2066126294937205, ('stmvl', 90): 0.2426871206348104, ('stmvl', 105): 0.2479048018459843, ('stmvl', 120): 0.258707259525881, ('svt', 15): 0.3784092931162375, ('svt', 30): 0.3437765769062606, ('svt', 45): 0.341638365752064, ('svt', 60): 0.3443460349022215, ('svt', 75): 0.3542546505184791, ('svt', 90): 0.3630667520501337, ('svt', 105): 0.4243782097331558, ('svt', 120): 0.4581410513584554, ('dynammo', 15): 0.2278787099155579, ('dynammo', 30): 0.2492799105654885, ('dynammo', 45): 0.2427327870296705, ('dynammo', 60): 0.2583121855553846, ('dynammo', 75): 0.2721468074243502, ('dynammo', 90): 0.2857051373631403, ('dynammo', 105): 0.2720352834841666, ('dynammo', 120): 0.2596058310610465, ('svdimp', 15): 0.2158910880463088, ('svdimp', 30): 0.2148294489604634, ('svdimp', 45): 0.2263633898062266, ('svdimp', 60): 0.2052097821710138, ('svdimp', 75): 0.2018960988898022, ('svdimp', 90): 0.2131641197509725, ('svdimp', 105): 0.2088694496760041, ('svdimp', 120): 0.2110173916040698, ('rosl', 15): 0.2004960789208356, ('rosl', 30): 0.2553410234884963, ('rosl', 45): 0.2383960003743974, ('rosl', 60): 0.33953565190136, ('rosl', 75): 0.2949703302107566, ('rosl', 90): 0.5231368009885028, ('rosl', 105): 0.6363834748066035, ('rosl', 120): 0.6484510766693224, ('tenmf', 15): 0.2554134264495708, ('tenmf', 30): 0.2394409544215471, ('tenmf', 45): 0.2338983468994448, ('tenmf', 60): 0.2127817288770469, ('tenmf', 75): 0.2098869746792947, ('tenmf', 90): 0.223673916511645, ('tenmf', 105): 0.2249982999486552, ('tenmf', 120): 0.5614751547510086}}"
1,"{'mse': {('cdrec_k3', 15): 0.2789691414890218, ('cdrec_k3', 30): 0.3454036535717567, ('cdrec_k3', 45): 0.3549182499522549, ('cdrec_k3', 60): 0.3290658929911127, ('cdrec_k3', 75): 0.2794265626811918, ('cdrec_k3', 90): 0.2370615908578502, ('cdrec_k3', 105): 0.2863760787858889, ('cdrec_k3', 120): 0.2585048390371804, ('softimp', 15): 0.1989510649836473, ('softimp', 30): 0.3407431705062421, ('softimp', 45): 0.3085846103480352, ('softimp', 60): 0.2765414046331298, ('softimp', 75): 0.2294850217491644, ('softimp', 90): 0.2229618244314403, ('softimp', 105): 0.2987100561418832, ('softimp', 120): 0.2775287418151464, ('grouse', 15): 1.4414502064697337, ('grouse', 30): 1.215840004306635, ('grouse', 45): 0.9348862157865542, ('grouse', 60): 0.8806964210853353, ('grouse', 75): 0.9349910193856016, ('grouse', 90): 1.0663232292921063, ('grouse', 105): 1.1028892143593705, ('grouse', 120): 1.1257391664792376, ('cdrec_k2', 15): 1.0342268527268028, ('cdrec_k2', 30): 0.93856055812067, ('cdrec_k2', 45): 0.7436236733899845, ('cdrec_k2', 60): 0.6836181162884397, ('cdrec_k2', 75): 0.6593237326618874, ('cdrec_k2', 90): 0.6646998789984241, ('cdrec_k2', 105): 0.7070891953930272, ('cdrec_k2', 120): 0.6545651200266636, ('stmvl', 15): 0.2821512144243467, ('stmvl', 30): 0.4519114000293903, ('stmvl', 45): 0.3693500674481206, ('stmvl', 60): 0.4406838870215003, ('stmvl', 75): 0.3452484393077084, ('stmvl', 90): 0.349105496689943, ('stmvl', 105): 0.4082219810080966, ('stmvl', 120): 0.3754701449332689, ('svt', 15): 0.7865693109317746, ('svt', 30): 0.7737105454205172, ('svt', 45): 0.5998127698027299, ('svt', 60): 0.5378008871121212, ('svt', 75): 0.4656817926508821, ('svt', 90): 0.4422420244383409, ('svt', 105): 0.4888658389778453, ('svt', 120): 0.4719199830401747, ('dynammo', 15): 0.2117848894434785, ('dynammo', 30): 0.3529739949097304, ('dynammo', 45): 0.3158446319820169, ('dynammo', 60): 0.2863601950839494, ('dynammo', 75): 0.2365402717019958, ('dynammo', 90): 0.2313895733789791, ('dynammo', 105): 0.3054498039751538, ('dynammo', 120): 0.2855602539285931, ('svdimp', 15): 0.2519020504293637, ('svdimp', 30): 0.3638222948928288, ('svdimp', 45): 0.3844773997773632, ('svdimp', 60): 0.3291511177186477, ('svdimp', 75): 0.2882192834262768, ('svdimp', 90): 0.2738124574696725, ('svdimp', 105): 0.2793892754170156, ('svdimp', 120): 0.2524499895446496, ('rosl', 15): 2.358916122625588, ('rosl', 30): 1.8588721943687707, ('rosl', 45): 1.8733871881831663, ('rosl', 60): 1.657576350902657, ('rosl', 75): 1.539409020950888, ('rosl', 90): 1.54175719890606, ('rosl', 105): 1.6564018965892702, ('rosl', 120): 1.378880204324814, ('tenmf', 15): 0.2860295684928836, ('tenmf', 30): 0.3912451302643939, ('tenmf', 45): 0.4105619844854741, ('tenmf', 60): 0.350554881427383, ('tenmf', 75): 0.3107548195063494, ('tenmf', 90): 0.2964026100051884, ('tenmf', 105): 0.2966072708072917, ('tenmf', 120): 0.2657081255997944}, 'rmse': {('cdrec_k3', 15): 0.5281752942811901, ('cdrec_k3', 30): 0.5877105185137975, ('cdrec_k3', 45): 0.5957501573245743, ('cdrec_k3', 60): 0.5736426526951363, ('cdrec_k3', 75): 0.5286081371689163, ('cdrec_k3', 90): 0.4868897111850386, ('cdrec_k3', 105): 0.5351411765000792, ('cdrec_k3', 120): 0.508433711546727, ('softimp', 15): 0.4460393087875186, ('softimp', 30): 0.5837321050843804, ('softimp', 45): 0.555503924691838, ('softimp', 60): 0.5258720420721469, ('softimp', 75): 0.479045949517543, ('softimp', 90): 0.4721883357638563, ('softimp', 105): 0.5465437367145316, ('softimp', 120): 0.5268099674599432, ('grouse', 15): 1.2006041006383967, ('grouse', 30): 1.102651352108469, ('grouse', 45): 0.9668951420844736, ('grouse', 60): 0.938454272239908, ('grouse', 75): 0.966949336514381, ('grouse', 90): 1.0326292796992085, ('grouse', 105): 1.0501853238164065, ('grouse', 120): 1.06100856098301, ('cdrec_k2', 15): 1.0169694453260645, ('cdrec_k2', 30): 0.9687933516084172, ('cdrec_k2', 45): 0.862336171913242, ('cdrec_k2', 60): 0.8268120199225697, ('cdrec_k2', 75): 0.8119875200160944, ('cdrec_k2', 90): 0.8152912847555922, ('cdrec_k2', 105): 0.8408859586133112, ('cdrec_k2', 120): 0.8090519884572707, ('stmvl', 15): 0.5311790794302301, ('stmvl', 30): 0.6722435570754028, ('stmvl', 45): 0.6077417769481712, ('stmvl', 60): 0.6638402571564189, ('stmvl', 75): 0.587578453746994, ('stmvl', 90): 0.5908515013858754, ('stmvl', 105): 0.6389225156527955, ('stmvl', 120): 0.6127561871848125, ('svt', 15): 0.8868874285566205, ('svt', 30): 0.8796081772133074, ('svt', 45): 0.774475803239023, ('svt', 60): 0.7333490895283917, ('svt', 75): 0.6824088163636824, ('svt', 90): 0.6650128002063878, ('svt', 105): 0.699189415664915, ('svt', 120): 0.6869643244304429, ('dynammo', 15): 0.4602009229059395, ('dynammo', 30): 0.5941161459762986, ('dynammo', 45): 0.5620005622612997, ('dynammo', 60): 0.5351263356292133, ('dynammo', 75): 0.4863540600241718, ('dynammo', 90): 0.481029701140147, ('dynammo', 105): 0.5526751342110063, ('dynammo', 120): 0.5343783808581641, ('svdimp', 15): 0.5018984463308924, ('svdimp', 30): 0.6031768355074894, ('svdimp', 45): 0.62006241603355, ('svdimp', 60): 0.5737169316994642, ('svdimp', 75): 0.5368605809949887, ('svdimp', 90): 0.5232709216741099, ('svdimp', 105): 0.5285728667052592, ('svdimp', 120): 0.5024440163288341, ('rosl', 15): 1.5358763370224793, ('rosl', 30): 1.363404633397133, ('rosl', 45): 1.3687173514583522, ('rosl', 60): 1.2874689708504268, ('rosl', 75): 1.2407292295061352, ('rosl', 90): 1.241675158367139, ('rosl', 105): 1.287012780274256, ('rosl', 120): 1.1742572990298226, ('tenmf', 15): 0.5348173225437669, ('tenmf', 30): 0.6254959074721385, ('tenmf', 45): 0.640751109624848, ('tenmf', 60): 0.5920767529867923, ('tenmf', 75): 0.5574538720883992, ('tenmf', 90): 0.5444287005707804, ('tenmf', 105): 0.5446166273694659, ('tenmf', 120): 0.5154688405711779}, 'mae': {('cdrec_k3', 15): 0.3700978257819435, ('cdrec_k3', 30): 0.394360363204113, ('cdrec_k3', 45): 0.3782994541578086, ('cdrec_k3', 60): 0.371236551776481, ('cdrec_k3', 75): 0.3383714306892821, ('cdrec_k3', 90): 0.3189470532368101, ('cdrec_k3', 105): 0.3278820950480929, ('cdrec_k3', 120): 0.3197882484279458, ('softimp', 15): 0.3036108202536384, ('softimp', 30): 0.3765349133344672, ('softimp', 45): 0.3645349361479439, ('softimp', 60): 0.3452135140009262, ('softimp', 75): 0.3074880433919972, ('softimp', 90): 0.3143492754536942, ('softimp', 105): 0.3643793961297651, ('softimp', 120): 0.3543164300104379, ('grouse', 15): 0.6799093154995497, ('grouse', 30): 0.6779652549908355, ('grouse', 45): 0.6362390544493514, ('grouse', 60): 0.6368717434542057, ('grouse', 75): 0.7097876482552085, ('grouse', 90): 0.8064209172831472, ('grouse', 105): 0.8429774852330711, ('grouse', 120): 0.8657083531610901, ('cdrec_k2', 15): 0.6636956971613847, ('cdrec_k2', 30): 0.6276664754040145, ('cdrec_k2', 45): 0.5523078148334751, ('cdrec_k2', 60): 0.5210487154906693, ('cdrec_k2', 75): 0.4984959358162682, ('cdrec_k2', 90): 0.506091502412753, ('cdrec_k2', 105): 0.5612658761908442, ('cdrec_k2', 120): 0.5188675816610616, ('stmvl', 15): 0.3964741891810134, ('stmvl', 30): 0.477784535376356, ('stmvl', 45): 0.4319795210100865, ('stmvl', 60): 0.498262799128513, ('stmvl', 75): 0.4230715876389686, ('stmvl', 90): 0.4330728635725706, ('stmvl', 105): 0.4664332337185208, ('stmvl', 120): 0.4478891650338508, ('svt', 15): 0.534003930494718, ('svt', 30): 0.5878467028700538, ('svt', 45): 0.5192131066325429, ('svt', 60): 0.4830620838950019, ('svt', 75): 0.4529531180894406, ('svt', 90): 0.4477181972268709, ('svt', 105): 0.4877057066853844, ('svt', 120): 0.4778744093217228, ('dynammo', 15): 0.3157458602536385, ('dynammo', 30): 0.3804815986967143, ('dynammo', 45): 0.3685982073750985, ('dynammo', 60): 0.3508041654357491, ('dynammo', 75): 0.3115017125750723, ('dynammo', 90): 0.3251146277083223, ('dynammo', 105): 0.3634723030080469, ('dynammo', 120): 0.3646344511956011, ('svdimp', 15): 0.3577668994634074, ('svdimp', 30): 0.413828892204113, ('svdimp', 45): 0.4029981432787847, ('svdimp', 60): 0.3770907286172129, ('svdimp', 75): 0.3521605444594957, ('svdimp', 90): 0.3526664631389362, ('svdimp', 105): 0.328620350017627, ('svdimp', 120): 0.318752255434094, ('rosl', 15): 0.7606151851574836, ('rosl', 30): 0.7322538726317641, ('rosl', 45): 0.8565995475549985, ('rosl', 60): 0.7348652316085517, ('rosl', 75): 0.7064413282335139, ('rosl', 90): 0.7309114847992336, ('rosl', 105): 0.8226294719791125, ('rosl', 120): 0.7521317117757739, ('tenmf', 15): 0.3797338072684357, ('tenmf', 30): 0.4356272355374464, ('tenmf', 45): 0.4187148276071855, ('tenmf', 60): 0.3873048879670031, ('tenmf', 75): 0.3604470754774443, ('tenmf', 90): 0.3669164039152546, ('tenmf', 105): 0.3507197953656203, ('tenmf', 120): 0.3527336046529487}}"
