Cluster ID,Benchmark Results
3,"{'mse': {('cdrec_k3', 15): 1.5620636061523512, ('cdrec_k3', 30): 1.3109660778188374, ('cdrec_k3', 45): 1.1604686024681672, ('cdrec_k3', 60): 1.190019211919967, ('cdrec_k3', 75): 1.0206739946857493, ('cdrec_k3', 90): 1.0962268490492002, ('cdrec_k3', 105): 1.0882389774025991, ('cdrec_k3', 120): 0.9556844504460896, ('softimp', 15): 1.3423897131744382, ('softimp', 30): 1.451350029530078, ('softimp', 45): 1.149794528814018, ('softimp', 60): 1.1228749972354477, ('softimp', 75): 0.9386224694112838, ('softimp', 90): 0.932716319243482, ('softimp', 105): 1.0204600914565585, ('softimp', 120): 0.913649029768057, ('grouse', 15): 1.3447352307608935, ('grouse', 30): 2.459673703615827, ('grouse', 45): 2.0190941329229237, ('grouse', 60): 1.9266428087139564, ('grouse', 75): 1.5965656583795786, ('grouse', 90): 1.5052381583990888, ('grouse', 105): 1.5017015853209257, ('grouse', 120): 1.355341037359654, ('cdrec_k2', 15): 1.0566506647958682, ('cdrec_k2', 30): 1.5498288101169246, ('cdrec_k2', 45): 1.2763688195942924, ('cdrec_k2', 60): 1.2443082095197722, ('cdrec_k2', 75): 1.0604652743398042, ('cdrec_k2', 90): 1.0406892655631887, ('cdrec_k2', 105): 1.0762652328105142, ('cdrec_k2', 120): 0.969076571387484, ('stmvl', 15): 1.5809895952232391, ('stmvl', 30): 1.7326934892142984, ('stmvl', 45): 1.5806262912743665, ('stmvl', 60): 1.5805511461038435, ('stmvl', 75): 1.3058087111313157, ('stmvl', 90): 1.215849739794783, ('stmvl', 105): 1.177305363152093, ('stmvl', 120): 1.0420133248578092, ('svt', 15): 1.1300670329572724, ('svt', 30): 1.637465470498796, ('svt', 45): 1.299702535186705, ('svt', 60): 1.2338278682220694, ('svt', 75): 1.0111279661007664, ('svt', 90): 0.986419291667617, ('svt', 105): 1.0529900654579012, ('svt', 120): 0.9412599190843348, ('dynammo', 15): 1.014732369934191, ('dynammo', 30): 1.579608893262845, ('dynammo', 45): 1.2654852277973967, ('dynammo', 60): 1.259217217532627, ('dynammo', 75): 1.037137583282408, ('dynammo', 90): 1.0396642965547205, ('dynammo', 105): 1.113361822039688, ('dynammo', 120): 1.0098004298237326, ('svdimp', 15): 1.369025512760515, ('svdimp', 30): 1.4276866640645134, ('svdimp', 45): 1.1336819625751506, ('svdimp', 60): 1.1053962328029443, ('svdimp', 75): 0.9396280834519736, ('svdimp', 90): 0.9189618674489328, ('svdimp', 105): 0.9937993557110424, ('svdimp', 120): 0.8821770924256611, ('rosl', 15): 1.0806520844605112, ('rosl', 30): 2.126677870412302, ('rosl', 45): 1.762211755348315, ('rosl', 60): 1.6226435402653685, ('rosl', 75): 1.3794669506881017, ('rosl', 90): 1.38740077380745, ('rosl', 105): 1.337830188763794, ('rosl', 120): 1.2205023044708687, ('tenmf', 15): 1.288773038710762, ('tenmf', 30): 1.086343175233513, ('tenmf', 45): 0.8735136015553373, ('tenmf', 60): 1.0658828428438318, ('tenmf', 75): 0.8670750702931209, ('tenmf', 90): 0.7857510773315969, ('tenmf', 105): 0.720554274435885, ('tenmf', 120): 0.641676593599345}, 'rmse': {('cdrec_k3', 15): 1.2498254302711045, ('cdrec_k3', 30): 1.1449742695007767, ('cdrec_k3', 45): 1.0772504826957223, ('cdrec_k3', 60): 1.09088001719711, ('cdrec_k3', 75): 1.0102841158237366, ('cdrec_k3', 90): 1.0470085238665443, ('cdrec_k3', 105): 1.0431869331057588, ('cdrec_k3', 120): 0.9775911468738298, ('softimp', 15): 1.15861542937009, ('softimp', 30): 1.2047198967104669, ('softimp', 45): 1.072284723762312, ('softimp', 60): 1.059657962380054, ('softimp', 75): 0.968825303866122, ('softimp', 90): 0.9657723951550292, ('softimp', 105): 1.0101782473685317, ('softimp', 120): 0.9558498991829508, ('grouse', 15): 1.1596271947315195, ('grouse', 30): 1.5683346911982234, ('grouse', 45): 1.4209483216932708, ('grouse', 60): 1.3880355934607571, ('grouse', 75): 1.2635527920825385, ('grouse', 90): 1.2268814769157976, ('grouse', 105): 1.2254393437950837, ('grouse', 120): 1.1641911515552994, ('cdrec_k2', 15): 1.0279351462012905, ('cdrec_k2', 30): 1.2449212063889523, ('cdrec_k2', 45): 1.1297649399739276, ('cdrec_k2', 60): 1.1154856384193264, ('cdrec_k2', 75): 1.029788946503022, ('cdrec_k2', 90): 1.020141786990019, ('cdrec_k2', 105): 1.0374320376827169, ('cdrec_k2', 120): 0.984416868703236, ('stmvl', 15): 1.2573740872243389, ('stmvl', 30): 1.3163181565314286, ('stmvl', 45): 1.257229609607715, ('stmvl', 60): 1.257199724031088, ('stmvl', 75): 1.14271987430486, ('stmvl', 90): 1.102655766680963, ('stmvl', 105): 1.085037033078638, ('stmvl', 120): 1.0207905391694267, ('svt', 15): 1.0630461104567723, ('svt', 30): 1.2796348973432994, ('svt', 45): 1.140044970686115, ('svt', 60): 1.1107780463360215, ('svt', 75): 1.005548589626959, ('svt', 90): 0.993186433489512, ('svt', 105): 1.026153041927909, ('svt', 120): 0.9701855075625148, ('dynammo', 15): 1.007339252652348, ('dynammo', 30): 1.2568249254621129, ('dynammo', 45): 1.1249378773058525, ('dynammo', 60): 1.122148482836664, ('dynammo', 75): 1.0183995204645415, ('dynammo', 90): 1.0196392972785622, ('dynammo', 105): 1.0551596192234085, ('dynammo', 120): 1.0048882673331063, ('svdimp', 15): 1.1700536367024017, ('svdimp', 30): 1.1948584284610932, ('svdimp', 45): 1.0647450223293606, ('svdimp', 60): 1.051378253913854, ('svdimp', 75): 0.9693441511929464, ('svdimp', 90): 0.9586249879118178, ('svdimp', 105): 0.9968948568986812, ('svdimp', 120): 0.939242829318202, ('rosl', 15): 1.0395441714811888, ('rosl', 30): 1.458313364957032, ('rosl', 45): 1.32748324108002, ('rosl', 60): 1.2738302635223298, ('rosl', 75): 1.174507109679674, ('rosl', 90): 1.177879779012888, ('rosl', 105): 1.15664609486385, ('rosl', 120): 1.1047634608688273, ('tenmf', 15): 1.1352414010732528, ('tenmf', 30): 1.042277878127284, ('tenmf', 45): 0.9346194955998604, ('tenmf', 60): 1.032416022175088, ('tenmf', 75): 0.9311686583498828, ('tenmf', 90): 0.8864260134560565, ('tenmf', 105): 0.8488546839335253, ('tenmf', 120): 0.8010471856260061}, 'mae': {('cdrec_k3', 15): 0.8645456812527363, ('cdrec_k3', 30): 0.7783838336709555, ('cdrec_k3', 45): 0.777461634538896, ('cdrec_k3', 60): 0.7398491682116932, ('cdrec_k3', 75): 0.6924426427996405, ('cdrec_k3', 90): 0.7094898731355794, ('cdrec_k3', 105): 0.6842066934539335, ('cdrec_k3', 120): 0.6500027136174865, ('softimp', 15): 0.7976380420297368, ('softimp', 30): 0.8503407003661948, ('softimp', 45): 0.7500674684427759, ('softimp', 60): 0.7391688156900196, ('softimp', 75): 0.6783364718069332, ('softimp', 90): 0.6747037491475167, ('softimp', 105): 0.6722890062099669, ('softimp', 120): 0.6429624704670954, ('grouse', 15): 0.9007622526999548, ('grouse', 30): 1.1253042634176742, ('grouse', 45): 1.005497180088477, ('grouse', 60): 0.989355330409108, ('grouse', 75): 0.8838993355654217, ('grouse', 90): 0.8556160958016359, ('grouse', 105): 0.8492504571235612, ('grouse', 120): 0.8042951967142424, ('cdrec_k2', 15): 0.8300848181445184, ('cdrec_k2', 30): 0.8897183600260712, ('cdrec_k2', 45): 0.8089512511183887, ('cdrec_k2', 60): 0.751446219343911, ('cdrec_k2', 75): 0.704962736791513, ('cdrec_k2', 90): 0.6805749232248359, ('cdrec_k2', 105): 0.6810104004081966, ('cdrec_k2', 120): 0.6532917142924866, ('stmvl', 15): 0.9639459589784471, ('stmvl', 30): 0.9537538095333624, ('stmvl', 45): 0.8792612600636079, ('stmvl', 60): 0.9668630154435024, ('stmvl', 75): 0.8735496021460941, ('stmvl', 90): 0.8521139226574062, ('stmvl', 105): 0.6322363540553062, ('stmvl', 120): 0.6091633873673618, ('svt', 15): 0.754155557293129, ('svt', 30): 0.8639951176438047, ('svt', 45): 0.7563327741094779, ('svt', 60): 0.7452346084248578, ('svt', 75): 0.6657562293787926, ('svt', 90): 0.660298379579305, ('svt', 105): 0.6869150345684536, ('svt', 120): 0.6500427786374997, ('dynammo', 15): 0.7047816726999548, ('dynammo', 30): 0.8565758015668695, ('dynammo', 45): 0.7623585906696894, ('dynammo', 60): 0.7448772867179954, ('dynammo', 75): 0.6654390760348328, ('dynammo', 90): 0.6773264205563797, ('dynammo', 105): 0.6983082415871844, ('dynammo', 120): 0.6729171077735702, ('svdimp', 15): 0.8063438086964033, ('svdimp', 30): 0.8454299970328616, ('svdimp', 45): 0.7524619037727658, ('svdimp', 60): 0.7411073726951571, ('svdimp', 75): 0.6938751283301766, ('svdimp', 90): 0.6824186099259273, ('svdimp', 105): 0.6645995126843064, ('svdimp', 120): 0.6362422023202491, ('rosl', 15): 0.8296182967504051, ('rosl', 30): 1.0104576903674278, ('rosl', 45): 0.9010451805183372, ('rosl', 60): 0.8633987151141945, ('rosl', 75): 0.793117409418036, ('rosl', 90): 0.7970943703794862, ('rosl', 105): 0.7809200667707805, ('rosl', 120): 0.7571100590092169, ('tenmf', 15): 0.8598469806273589, ('tenmf', 30): 0.6470147734553305, ('tenmf', 45): 0.5618111820534902, ('tenmf', 60): 0.6100944607014271, ('tenmf', 75): 0.5550029965330242, ('tenmf', 90): 0.5316280213796575, ('tenmf', 105): 0.5179443781919757, ('tenmf', 120): 0.4962819189037675}}"
4,"{'mse': {('cdrec_k3', 15): 0.7545956146795252, ('cdrec_k3', 30): 0.5054492441797558, ('cdrec_k3', 45): 0.4246409544073625, ('cdrec_k3', 60): 0.9512238773681064, ('cdrec_k3', 75): 0.8690412357456326, ('cdrec_k3', 90): 0.7368171655870498, ('cdrec_k3', 105): 0.7139826769080684, ('cdrec_k3', 120): 0.6161378967981574, ('softimp', 15): 0.7657139350700505, ('softimp', 30): 0.5531615988308365, ('softimp', 45): 0.4918169203644671, ('softimp', 60): 0.9637178825869938, ('softimp', 75): 0.8866510614407614, ('softimp', 90): 0.7549628486041737, ('softimp', 105): 0.6898241728985763, ('softimp', 120): 0.6227800900046492, ('grouse', 15): 0.6754153049619447, ('grouse', 30): 0.450171879944192, ('grouse', 45): 0.365267253399509, ('grouse', 60): 0.9928200430557436, ('grouse', 75): 1.0010093105254787, ('grouse', 90): 0.8643245890289015, ('grouse', 105): 0.8143367649955582, ('grouse', 120): 0.7815356208712314, ('cdrec_k2', 15): 0.7572020147672937, ('cdrec_k2', 30): 0.50605346357811, ('cdrec_k2', 45): 0.4274617783998266, ('cdrec_k2', 60): 0.9822929224951252, ('cdrec_k2', 75): 0.9050506837572666, ('cdrec_k2', 90): 0.7683493878711298, ('cdrec_k2', 105): 0.7335732762670096, ('cdrec_k2', 120): 0.6315016159506783, ('stmvl', 15): 0.6276242277179456, ('stmvl', 30): 0.7004195284965989, ('stmvl', 45): 0.6259763246727618, ('stmvl', 60): 1.4514792093357607, ('stmvl', 75): 1.4399784863065128, ('stmvl', 90): 1.267353022956584, ('stmvl', 105): 1.1848725674092062, ('stmvl', 120): 1.114488097413504, ('svt', 15): 0.6373045866349536, ('svt', 30): 0.4630267321178828, ('svt', 45): 0.3387127281241825, ('svt', 60): 0.9615372759176636, ('svt', 75): 0.923565996714772, ('svt', 90): 0.7932574373694712, ('svt', 105): 0.7119156645310605, ('svt', 120): 0.7411120912236473, ('dynammo', 15): 0.6029791182819281, ('dynammo', 30): 0.3911128319982938, ('dynammo', 45): 0.3000695094685373, ('dynammo', 60): 0.9386298391256984, ('dynammo', 75): 0.918663335246401, ('dynammo', 90): 0.7915985490309478, ('dynammo', 105): 0.7332437185084499, ('dynammo', 120): 0.771236196886406, ('svdimp', 15): 0.7830237416875238, ('svdimp', 30): 0.588741907788605, ('svdimp', 45): 0.5349155567303049, ('svdimp', 60): 0.9730368916196084, ('svdimp', 75): 0.8839164793172345, ('svdimp', 90): 0.7531214976983349, ('svdimp', 105): 0.6955653051063166, ('svdimp', 120): 0.6290800050778235, ('rosl', 15): 0.9757538491109572, ('rosl', 30): 1.061544961085316, ('rosl', 45): 0.9864169779234832, ('rosl', 60): 2.108540731056947, ('rosl', 75): 2.235342741396193, ('rosl', 90): 2.2703780211836952, ('rosl', 105): 2.329086594633518, ('rosl', 120): 2.5586456559505906, ('tenmf', 15): 0.7684845690477147, ('tenmf', 30): 0.5978356393504977, ('tenmf', 45): 0.5211707713167326, ('tenmf', 60): 0.9878295068040372, ('tenmf', 75): 0.9203000891772648, ('tenmf', 90): 0.7880823947892555, ('tenmf', 105): 0.7416965274429758, ('tenmf', 120): 0.6639966521695281}, 'rmse': {('cdrec_k3', 15): 0.8686746310785904, ('cdrec_k3', 30): 0.7109495370135323, ('cdrec_k3', 45): 0.6516448069365416, ('cdrec_k3', 60): 0.9753070682447176, ('cdrec_k3', 75): 0.9322238120460304, ('cdrec_k3', 90): 0.8583805482343189, ('cdrec_k3', 105): 0.8449749563792222, ('cdrec_k3', 120): 0.7849445182929539, ('softimp', 15): 0.8750508185642994, ('softimp', 30): 0.7437483437499787, ('softimp', 45): 0.7012965994245709, ('softimp', 60): 0.9816913377365584, ('softimp', 75): 0.9416215064667764, ('softimp', 90): 0.8688859813601401, ('softimp', 105): 0.8305565440706468, ('softimp', 120): 0.7891641717695053, ('grouse', 15): 0.8218365439440769, ('grouse', 30): 0.6709484927654223, ('grouse', 45): 0.6043734386945782, ('grouse', 60): 0.9964035543170968, ('grouse', 75): 1.000504527988494, ('grouse', 90): 0.9296905877919284, ('grouse', 105): 0.902406097605484, ('grouse', 120): 0.8840450332823727, ('cdrec_k2', 15): 0.8701735543943482, ('cdrec_k2', 30): 0.7113743484116573, ('cdrec_k2', 45): 0.6538056120895771, ('cdrec_k2', 60): 0.9911069177919836, ('cdrec_k2', 75): 0.9513415179404642, ('cdrec_k2', 90): 0.8765554106108352, ('cdrec_k2', 105): 0.8564889236102295, ('cdrec_k2', 120): 0.7946707594662574, ('stmvl', 15): 0.7922273838475578, ('stmvl', 30): 0.8369107052108958, ('stmvl', 45): 0.7911866560254677, ('stmvl', 60): 1.2047735095592702, ('stmvl', 75): 1.1999910359275658, ('stmvl', 90): 1.1257677482307724, ('stmvl', 105): 1.088518519552702, ('stmvl', 120): 1.0556931833698198, ('svt', 15): 0.7983135891583918, ('svt', 30): 0.6804606763934877, ('svt', 45): 0.5819903161773248, ('svt', 60): 0.9805800711403752, ('svt', 75): 0.961023411116905, ('svt', 90): 0.8906500083475389, ('svt', 105): 0.8437509493512054, ('svt', 120): 0.8608786739277767, ('dynammo', 15): 0.7765173006971113, ('dynammo', 30): 0.6253901438288693, ('dynammo', 45): 0.547786007003225, ('dynammo', 60): 0.9688291072865732, ('dynammo', 75): 0.9584692667198051, ('dynammo', 90): 0.8897182413724852, ('dynammo', 105): 0.8562965131941447, ('dynammo', 120): 0.8782005447996523, ('svdimp', 15): 0.8848862874333198, ('svdimp', 30): 0.767295189473129, ('svdimp', 45): 0.7313792154076467, ('svdimp', 60): 0.9864263234624308, ('svdimp', 75): 0.9401683249914532, ('svdimp', 90): 0.8678257300278294, ('svdimp', 105): 0.8340055785822519, ('svdimp', 120): 0.793145639260422, ('rosl', 15): 0.9878025354851836, ('rosl', 30): 1.030313040335468, ('rosl', 45): 0.9931852686802616, ('rosl', 60): 1.452081516670792, ('rosl', 75): 1.4951062642488635, ('rosl', 90): 1.5067773628455186, ('rosl', 105): 1.526134527043248, ('rosl', 120): 1.599576711492947, ('tenmf', 15): 0.8766325165357002, ('tenmf', 30): 0.7731983182537955, ('tenmf', 45): 0.7219215825259226, ('tenmf', 60): 0.9938961247555184, ('tenmf', 75): 0.9593227242056058, ('tenmf', 90): 0.8877400491074262, ('tenmf', 105): 0.8612180487210981, ('tenmf', 120): 0.8148598972642648}, 'mae': {('cdrec_k3', 15): 0.690590116789915, ('cdrec_k3', 30): 0.5517775020855618, ('cdrec_k3', 45): 0.4973275977847085, ('cdrec_k3', 60): 0.5680519059989234, ('cdrec_k3', 75): 0.5246811888120474, ('cdrec_k3', 90): 0.4670214441240034, ('cdrec_k3', 105): 0.4761364180065628, ('cdrec_k3', 120): 0.4355633280108351, ('softimp', 15): 0.6713528501232485, ('softimp', 30): 0.5709185354188951, ('softimp', 45): 0.5233231402784008, ('softimp', 60): 0.5741472086995392, ('softimp', 75): 0.530483111376579, ('softimp', 90): 0.4825685930318413, ('softimp', 105): 0.4588732128721691, ('softimp', 120): 0.4380260404978809, ('grouse', 15): 0.6081676701200663, ('grouse', 30): 0.5136852360349513, ('grouse', 45): 0.4612174929796827, ('grouse', 60): 0.5620084528759077, ('grouse', 75): 0.586415733808691, ('grouse', 90): 0.5494023086362247, ('grouse', 105): 0.5394826154973685, ('grouse', 120): 0.5438333441078359, ('cdrec_k2', 15): 0.692811376789915, ('cdrec_k2', 30): 0.5523159020855616, ('cdrec_k2', 45): 0.5072170511180419, ('cdrec_k2', 60): 0.6132424754731587, ('cdrec_k2', 75): 0.5686282803880166, ('cdrec_k2', 90): 0.5118336190927505, ('cdrec_k2', 105): 0.5280159929870746, ('cdrec_k2', 120): 0.4725154920070091, ('stmvl', 15): 0.5677679304625848, ('stmvl', 30): 0.6310718865897222, ('stmvl', 45): 0.5813072572215645, ('stmvl', 60): 0.7594657604537218, ('stmvl', 75): 0.7468883122360004, ('stmvl', 90): 0.7097825932206635, ('stmvl', 105): 0.6936932596006185, ('stmvl', 120): 0.6801147700254688, ('svt', 15): 0.4912662501200662, ('svt', 30): 0.4546955535562612, ('svt', 45): 0.3953535551087047, ('svt', 60): 0.5203801186952968, ('svt', 75): 0.5261747393580503, ('svt', 90): 0.4914593437220682, ('svt', 105): 0.4716380720540254, ('svt', 120): 0.5140898335554381, ('dynammo', 15): 0.5219714385686075, ('dynammo', 30): 0.4555845497514532, ('dynammo', 45): 0.395116647629012, ('dynammo', 60): 0.5360206977511929, ('dynammo', 75): 0.5371823776069392, ('dynammo', 90): 0.500151667356987, ('dynammo', 105): 0.4867566529345539, ('dynammo', 120): 0.5312367324875408, ('svdimp', 15): 0.6860154501232484, ('svdimp', 30): 0.5935186439423104, ('svdimp', 45): 0.5497744736117341, ('svdimp', 60): 0.5890124302560046, ('svdimp', 75): 0.5328076146050112, ('svdimp', 90): 0.4849984675233365, ('svdimp', 105): 0.4675028520375866, ('svdimp', 120): 0.4525781116415432, ('rosl', 15): 0.7067947014381283, ('rosl', 30): 0.7366618287454708, ('rosl', 45): 0.6840930637338322, ('rosl', 60): 0.9809136898972728, ('rosl', 75): 1.0910421948306537, ('rosl', 90): 1.112771637438914, ('rosl', 105): 1.1450231543452638, ('rosl', 120): 1.237805420813905, ('tenmf', 15): 0.6762590147899152, ('tenmf', 30): 0.6013429733862294, ('tenmf', 45): 0.5385426507232851, ('tenmf', 60): 0.6040860699022604, ('tenmf', 75): 0.5418526767268088, ('tenmf', 90): 0.4998807584716941, ('tenmf', 105): 0.4949175529490681, ('tenmf', 120): 0.4650621631306036}}"
