Cluster ID,Benchmark Results
15,"{'mse': {('cdrec_k3', 120): 1.2783439170560853, ('cdrec_k3', 240): 1.3988892644455415, ('cdrec_k3', 360): 1.425711324117215, ('cdrec_k3', 480): 1.296715895616019, ('cdrec_k3', 600): 1.1819672430062576, ('cdrec_k3', 720): 1.1598748564162742, ('cdrec_k3', 840): 1.3133979445135056, ('cdrec_k3', 960): 1.3350885744587306, ('softimp', 120): 1.5068815956502328, ('softimp', 240): 1.2777469222720848, ('softimp', 360): 1.1153579680101386, ('softimp', 480): 1.0869029372407335, ('softimp', 600): 1.0501223998046183, ('softimp', 720): 1.952768951831204, ('softimp', 840): 2.034933775894965, ('softimp', 960): 1.0633465486339997, ('grouse', 120): 4.173353193676805, ('grouse', 240): 3.3285662706094774, ('grouse', 360): 2.9660433327984266, ('grouse', 480): 2.852473615306685, ('grouse', 600): 2.6239506208083494, ('grouse', 720): 2.3602188513675317, ('grouse', 840): 2.297840247923737, ('grouse', 960): 2.224968983105034, ('cdrec_k2', 120): 1.7076334451318549, ('cdrec_k2', 240): 1.4550376751222145, ('cdrec_k2', 360): 1.2832216688174185, ('cdrec_k2', 480): 1.1965246591436212, ('cdrec_k2', 600): 1.096508510664442, ('cdrec_k2', 720): 0.9809117014223688, ('cdrec_k2', 840): 0.9106735239887292, ('cdrec_k2', 960): 0.8167118471804369, ('tkcm', 120): 1.4252084805061085, ('tkcm', 240): 1.3815937562317708, ('tkcm', 360): 1.3822060658120303, ('tkcm', 480): 1.3661295780025773, ('tkcm', 600): 1.3441903135091748, ('tkcm', 720): 1.3671540326720888, ('tkcm', 840): 1.3882895181782144, ('tkcm', 960): 1.3855507644515896, ('stmvl', 120): 1.5930690481300511, ('stmvl', 240): 1.5409417514201174, ('stmvl', 360): 1.4176190459975655, ('stmvl', 480): 1.3103092524225273, ('stmvl', 600): 1.355625678404654, ('stmvl', 720): 1.2760411568562344, ('stmvl', 840): 1.2404445051273063, ('stmvl', 960): 1.3017595355450955, ('svt', 120): 2.1100690083149107, ('svt', 240): 2.086417576754367, ('svt', 360): 2.088501881924873, ('svt', 480): 2.025806180084233, ('svt', 600): 2.028770349503576, ('svt', 720): 2.2347596403025167, ('svt', 840): 2.537256528482457, ('svt', 960): 2.9237756192965616, ('dynammo', 120): 0.7172292734178775, ('dynammo', 240): 0.6434346068860196, ('dynammo', 360): 0.6861124651595298, ('dynammo', 480): 1.1833603086987126, ('dynammo', 600): 1.0912142668880729, ('dynammo', 720): 0.9780939880172308, ('dynammo', 840): 0.8857843161226873, ('dynammo', 960): 0.7909016297174964, ('svdimp', 120): 1.2976550254922403, ('svdimp', 240): 1.2226883103715953, ('svdimp', 360): 1.107826044767962, ('svdimp', 480): 1.0140184076215442, ('svdimp', 600): 0.9915005142760884, ('svdimp', 720): 0.9091777935791868, ('svdimp', 840): 0.901875091547464, ('svdimp', 960): 1.0652951565250697, ('rosl', 120): 1.632504534548775, ('rosl', 240): 1.680345151059771, ('rosl', 360): 1.6632130747405862, ('rosl', 480): 1.6449551637151605, ('rosl', 600): 1.5918381127249082, ('rosl', 720): 1.5550907116943111, ('rosl', 840): 1.5384934154818806, ('rosl', 960): 1.506606085368048, ('tenmf', 120): 0.2197107783127422, ('tenmf', 240): 0.1955626510647152, ('tenmf', 360): 0.18526046950348, ('tenmf', 480): 0.2056705504511517, ('tenmf', 600): 0.2093261577979364, ('tenmf', 720): 0.2021824129716064, ('tenmf', 840): 18.972954391409854, ('tenmf', 960): 22.071720858648145, ('spirit', 120): 1.9264079701024412, ('spirit', 240): 1.690104270960604, ('spirit', 360): 1.6038843390381974, ('spirit', 480): 1.545486630104285, ('spirit', 600): 1.5469383974337083, ('spirit', 720): 1.716116930074285, ('spirit', 840): 1.838297154346413, ('spirit', 960): 1.9382271101558093}, 'rmse': {('cdrec_k3', 120): 1.1306387208370696, ('cdrec_k3', 240): 1.1827464920453332, ('cdrec_k3', 360): 1.19403154234602, ('cdrec_k3', 480): 1.1387343393504996, ('cdrec_k3', 600): 1.0871831690227078, ('cdrec_k3', 720): 1.0769748634096683, ('cdrec_k3', 840): 1.146035751847867, ('cdrec_k3', 960): 1.155460330110355, ('softimp', 120): 1.227551056229529, ('softimp', 240): 1.130374682250131, ('softimp', 360): 1.0561050932602014, ('softimp', 480): 1.0425463717459929, ('softimp', 600): 1.0247547998446354, ('softimp', 720): 1.3974150964660443, ('softimp', 840): 1.426511050043064, ('softimp', 960): 1.0311869610473163, ('grouse', 120): 2.042878653683768, ('grouse', 240): 1.824435877363049, ('grouse', 360): 1.7222204657936295, ('grouse', 480): 1.6889267643408, ('grouse', 600): 1.6198612967807922, ('grouse', 720): 1.5363003779754567, ('grouse', 840): 1.515862872400976, ('grouse', 960): 1.4916329920945814, ('cdrec_k2', 120): 1.3067644949002306, ('cdrec_k2', 240): 1.206249424920988, ('cdrec_k2', 360): 1.1327937450469163, ('cdrec_k2', 480): 1.0938576960206574, ('cdrec_k2', 600): 1.0471430230223768, ('cdrec_k2', 720): 0.9904098653700744, ('cdrec_k2', 840): 0.9542921586121984, ('cdrec_k2', 960): 0.9037211113946808, ('tkcm', 120): 1.1938209583124717, ('tkcm', 240): 1.175412164405223, ('tkcm', 360): 1.175672601455027, ('tkcm', 480): 1.1688154593444495, ('tkcm', 600): 1.1593922172885132, ('tkcm', 720): 1.1692536220478809, ('tkcm', 840): 1.1782569830806071, ('tkcm', 960): 1.1770942037286525, ('stmvl', 120): 1.2621683913527748, ('stmvl', 240): 1.2413467490673658, ('stmvl', 360): 1.1906380835491386, ('stmvl', 480): 1.1446874038018098, ('stmvl', 600): 1.164313393552034, ('stmvl', 720): 1.1296199169881145, ('stmvl', 840): 1.113752443376582, ('stmvl', 960): 1.1409467715652188, ('svt', 120): 1.452607658080774, ('svt', 240): 1.4444436910985374, ('svt', 360): 1.445165001626068, ('svt', 480): 1.4233081816965127, ('svt', 600): 1.4243490967819563, ('svt', 720): 1.494911248302894, ('svt', 840): 1.5928768089474017, ('svt', 960): 1.709905149210494, ('dynammo', 120): 0.8468938973790503, ('dynammo', 240): 0.8021437569949788, ('dynammo', 360): 0.8283190600001487, ('dynammo', 480): 1.087823656986146, ('dynammo', 600): 1.0446120173959672, ('dynammo', 720): 0.9889863436960245, ('dynammo', 840): 0.9411611531096506, ('dynammo', 960): 0.8893265034381335, ('svdimp', 120): 1.1391466215954118, ('svdimp', 240): 1.1057523729893577, ('svdimp', 360): 1.0525331561371176, ('svdimp', 480): 1.006984810025228, ('svdimp', 600): 0.9957411883999218, ('svdimp', 720): 0.9535081507670432, ('svdimp', 840): 0.949671043860696, ('svdimp', 960): 1.032131365924449, ('rosl', 120): 1.2776950084228924, ('rosl', 240): 1.2962812777556307, ('rosl', 360): 1.289656184702181, ('rosl', 480): 1.2825580547153257, ('rosl', 600): 1.2616806698705136, ('rosl', 720): 1.247032762879272, ('rosl', 840): 1.2403601958632342, ('rosl', 960): 1.2274388316197462, ('tenmf', 120): 0.4687331632312164, ('tenmf', 240): 0.4422246613031833, ('tenmf', 360): 0.4304189464968753, ('tenmf', 480): 0.4535091514524836, ('tenmf', 600): 0.4575217566388908, ('tenmf', 720): 0.4496469870594113, ('tenmf', 840): 4.355795494672569, ('tenmf', 960): 4.698055008048346, ('spirit', 120): 1.3879509970105002, ('spirit', 240): 1.3000401035970406, ('spirit', 360): 1.266445553128202, ('spirit', 480): 1.2431760253899224, ('spirit', 600): 1.2437597828494489, ('spirit', 720): 1.3100064618444769, ('spirit', 840): 1.3558381740998493, ('spirit', 960): 1.3922022518857702}, 'mae': {('cdrec_k3', 120): 0.9434687408333332, ('cdrec_k3', 240): 0.9745465321291668, ('cdrec_k3', 360): 0.989194058111111, ('cdrec_k3', 480): 0.9477057418958332, ('cdrec_k3', 600): 0.8955851099000001, ('cdrec_k3', 720): 0.8823249065833333, ('cdrec_k3', 840): 0.9383341964404762, ('cdrec_k3', 960): 0.9344890666416668, ('softimp', 120): 1.140745825916667, ('softimp', 240): 1.0091612895833333, ('softimp', 360): 0.9258609705555556, ('softimp', 480): 0.9270809248333334, ('softimp', 600): 0.9113116219, ('softimp', 720): 1.2889269915555557, ('softimp', 840): 1.2874024422488095, ('softimp', 960): 0.8967569460625, ('grouse', 120): 1.9304778125, ('grouse', 240): 1.664412723875, ('grouse', 360): 1.520951529277777, ('grouse', 480): 1.4802199727916667, ('grouse', 600): 1.3957077157833333, ('grouse', 720): 1.284628428888889, ('grouse', 840): 1.248812228297619, ('grouse', 960): 1.2114638643020832, ('cdrec_k2', 120): 1.274580255, ('cdrec_k2', 240): 1.1644732145833336, ('cdrec_k2', 360): 1.0806268191111112, ('cdrec_k2', 480): 1.037157206625, ('cdrec_k2', 600): 0.9766586983833334, ('cdrec_k2', 720): 0.8953179730972222, ('cdrec_k2', 840): 0.836626644372619, ('cdrec_k2', 960): 0.7669981981770833, ('tkcm', 120): 1.0352595750000002, ('tkcm', 240): 1.0221775208333337, ('tkcm', 360): 1.032467575, ('tkcm', 480): 1.02833269375, ('tkcm', 600): 1.018131425, ('tkcm', 720): 1.0265579333333334, ('tkcm', 840): 1.0347213761904763, ('tkcm', 960): 1.0340471583333333, ('stmvl', 120): 1.223705356666667, ('stmvl', 240): 1.209974871475, ('stmvl', 360): 1.1609941329444444, ('stmvl', 480): 1.1154336925012498, ('stmvl', 600): 1.1356763732833337, ('stmvl', 720): 1.0985006701388889, ('stmvl', 840): 1.0789566588190476, ('stmvl', 960): 1.1057854958927082, ('svt', 120): 1.3525788600833333, ('svt', 240): 1.3406873105833337, ('svt', 360): 1.3390087541722222, ('svt', 480): 1.3159162338375, ('svt', 600): 1.3064538794833334, ('svt', 720): 1.3477493288305555, ('svt', 840): 1.410935355072619, ('svt', 960): 1.4990384122233336, ('dynammo', 120): 0.7072842641666667, ('dynammo', 240): 0.6713512745416667, ('dynammo', 360): 0.6833920769444444, ('dynammo', 480): 1.0386169684166666, ('dynammo', 600): 0.9824086249666668, ('dynammo', 720): 0.901041513888889, ('dynammo', 840): 0.8294985784892858, ('dynammo', 960): 0.7537653248395835, ('svdimp', 120): 0.9506909359166664, ('svdimp', 240): 0.9004173254166667, ('svdimp', 360): 0.8570760410277777, ('svdimp', 480): 0.8222960244166667, ('svdimp', 600): 0.81289089905, ('svdimp', 720): 0.7745808611944445, ('svdimp', 840): 0.7756847241197619, ('svdimp', 960): 0.842228645065625, ('rosl', 120): 1.0635059916666667, ('rosl', 240): 1.0882809708333334, ('rosl', 360): 1.0974300027777777, ('rosl', 480): 1.092750927083333, ('rosl', 600): 1.076253425, ('rosl', 720): 1.0703233555555556, ('rosl', 840): 1.0694186714285714, ('rosl', 960): 1.0619175125, ('tenmf', 120): 0.3936978791333334, ('tenmf', 240): 0.3619548686666667, ('tenmf', 360): 0.3467810822777777, ('tenmf', 480): 0.373529894125, ('tenmf', 600): 0.3770808328, ('tenmf', 720): 0.3688964124722221, ('tenmf', 840): 4.164881027023809, ('tenmf', 960): 4.542702769791666, ('spirit', 120): 1.142577075, ('spirit', 240): 1.0926654375, ('spirit', 360): 1.0847202083333334, ('spirit', 480): 1.0724357979166668, ('spirit', 600): 1.0713709983333335, ('spirit', 720): 1.1120460097222222, ('spirit', 840): 1.1374298964285714, ('spirit', 960): 1.1575255239583333}}"
