DN_HistogramMode_5,DN_HistogramMode_10,CO_f1ecac,CO_FirstMin_ac,CO_HistogramAMI_even_2_5,CO_trev_1_num,MD_hrv_classic_pnn40,SB_BinaryStats_mean_longstretch1,SB_TransitionMatrix_3ac_sumdiagcov,PD_PeriodicityWang_th0_01,CO_Embed2_Dist_tau_d_expfit_meandiff,IN_AutoMutualInfoStats_40_gaussian_fmmi,FC_LocalSimple_mean1_tauresrat,DN_OutlierInclude_p_001_mdrmd,DN_OutlierInclude_n_001_mdrmd,SP_Summaries_welch_rect_area_5_1,SB_BinaryStats_diff_longstretch0,SB_MotifThree_quantile_hh,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,SP_Summaries_welch_rect_centroid,FC_LocalSimple_mean3_stderr,Time Series ID
-0.043513705859806295,-0.3044062777697545,7.667542223094034,12,0.5794819621550611,0.0033419917551739536,0.9007506255212677,92.0,0.004166666666666666,23,0.8085181488963427,11.0,0.1206896551724138,0.65125,-0.6108333333333333,0.9760584075659058,13.0,1.5762094048788613,0.14583333333333334,0.8333333333333334,0.0398835004850293,0.3843770154631182,11
-0.01692864676281447,0.2227647773429815,5.643908190032583,12,0.5379002427351651,-0.0007798131399645083,0.9115929941618015,20.0,0.024278185667312283,23,0.7968142892191595,7.0,0.875,0.5741666666666667,-0.55625,0.9785137342841778,13.0,1.6311707656939856,0.14583333333333334,0.7916666666666666,0.26077673394057616,0.45744157445345596,12
0.001961951311696186,-0.2561579612536182,7.253439445347452,12,0.5725655827525303,-0.0003941418892164358,0.8974145120934112,91.0,0.006802721088435375,23,0.818351204244908,11.0,0.20588235294117646,0.55375,-0.5366666666666666,0.9761198259150321,12.0,1.598364238439903,0.14583333333333334,0.875,0.046019423636572264,0.395475269059459,13
-0.030214602206970698,-0.2786838124265092,6.634703071756404,12,0.5534942521936574,0.0008326882366752914,0.902418682235196,68.0,0.00112223999102208,23,0.7917395571545796,9.0,0.6363636363636364,0.6508333333333334,-0.6083333333333334,0.9690730652224663,14.0,1.6501719559445358,0.14583333333333334,0.8125,0.2577087723648047,0.4277668463493884,14
-0.8803458801763399,0.6794920969424363,5.130640913520598,12,0.55828046166887,0.0007076481205177243,0.9157631359466222,18.0,0.0033058604926872086,23,0.8743461529631252,6.0,1.0,0.4575,-0.4741666666666667,0.9893857169437491,14.0,1.5952848149658845,0.14583333333333334,0.8125,0.26077673394057616,0.475662995583951,15
0.05021539771430539,-0.17712251820055247,5.554136484040156,12,0.5715463342355672,0.0014331080449334589,0.896580483736447,23.0,0.0290527453718301,23,0.9376075779474039,7.0,0.75,0.5291666666666666,-0.53125,0.9845363359950426,13.0,1.5729649317231613,0.14583333333333334,0.8125,0.26077673394057616,0.4534550816879874,16
0.003506076714360651,0.22559541608984857,5.229803164821667,12,0.5503184222986737,0.0006787740246021264,0.9099249374478732,19.0,0.032566100626097924,23,0.8672476187183853,6.0,0.875,0.49291666666666667,-0.4891666666666667,0.9839952135299396,14.0,1.6075863697875887,0.14583333333333334,0.8125,0.26077673394057616,0.4761828148531084,17
0.048844271115834115,0.2880442558387468,5.177147436807899,12,0.5153336993273958,0.0018169307419594947,0.9157631359466222,19.0,0.02995360569343723,23,0.6706281831676631,6.0,0.875,0.2933333333333332,-0.26916666666666667,0.9742577242333216,16.0,1.6252429881850787,0.2708333333333333,0.875,0.26077673394057616,0.4913618108157996,18
0.021238691625186434,-0.22634105333909982,7.749659840536092,12,0.5941562659912021,0.0014980679088954262,0.9074228523769808,92.0,0.004166666666666666,23,0.8533084165583538,11.0,0.1206896551724138,0.6525000000000001,-0.6074999999999999,0.9750695801921008,12.0,1.585851449269069,0.14583333333333334,0.8125,0.0398835004850293,0.3830916163383833,19
-0.1438725283900777,0.10671120692907343,6.336390191893848,12,0.5664369518991398,-0.0025991070504214455,0.8924103419516264,69.0,0.0030835863757267606,23,0.8345447779368923,8.0,0.6,0.5283333333333333,-0.5641666666666667,0.9818576550830778,13.0,1.585851449269069,0.14583333333333334,0.875,0.26077673394057616,0.41795339828539135,20
-0.0865168451041014,0.14765604560733148,5.836343086442705,12,0.5659389045355496,0.0011853370627060353,0.9015846538782318,26.0,0.007669549814385588,23,0.8104543729895215,7.0,0.7777777777777778,0.57375,-0.565,0.9822133568125669,13.0,1.607586369787589,0.14583333333333334,0.8125,0.26077673394057616,0.4417741131141705,21
0.07243457279048982,-0.5818894348863648,5.270182697521422,12,0.5691098813003113,-4.8597980512765865e-05,0.9132610508757297,19.0,0.04486284401603531,23,0.904884273058334,6.0,0.75,0.49375,-0.5254166666666666,0.988033852606535,13.0,1.6075863697875887,0.14583333333333334,0.7291666666666666,0.26077673394057616,0.46694300664454824,22
-0.05072377614596557,0.18784770177478416,7.888412347457754,12,0.6448521143828494,0.0013258811597641074,0.8832360300250208,71.0,0.0397045244690674,23,1.0449101118827286,11.0,0.1,0.685,-0.6454166666666666,0.9848137038923861,13.0,1.5460896453403978,0.14583333333333334,0.7916666666666666,0.03681553890925782,0.36204091243985104,23
0.8507801959756893,0.011680118804549777,4.897783279835519,12,0.5661046620348533,0.0011356476764659222,0.9190992493744787,17.0,0.0037618412502992368,23,0.8552879496084577,6.0,1.0,0.28916666666666657,-0.255,0.984207957434047,14.0,1.6193073752613127,0.3333333333333333,0.875,0.26077673394057616,0.49977328638463986,24
-0.8451489758713437,-1.049361412820725,4.826454544417812,12,0.5449209391556293,0.0008658288433693412,0.908256880733945,17.0,0.00222290619335864,23,0.9174483786602705,5.0,1.0,0.25416666666666665,-0.2504166666666667,0.9859531946186656,14.0,1.5998815764168939,0.25,0.875,0.26077673394057616,0.5029391796387213,25
-0.04126195350751438,0.19077079090865023,6.5406572325423875,12,0.6030716579655411,0.0011361071549246488,0.9065888240200167,50.0,0.005625779723654166,23,1.018211067490982,9.0,0.6,0.615,-0.6066666666666667,0.9846055904953479,14.0,1.5762094048788613,0.14583333333333334,0.7916666666666666,0.26077673394057616,0.4049187932857559,26
-0.027666691767105345,-0.2564632604895658,5.594751614213092,12,0.5754131811771043,-5.030708092935012e-05,0.8999165971643036,21.0,0.034142606188910414,23,1.062426617367321,7.0,0.875,0.5358333333333334,-0.5316666666666667,0.9902085874292699,13.0,1.5825784045755917,0.14583333333333334,0.7916666666666666,0.26077673394057616,0.44320968343521866,27
-0.7942714453453762,-1.007700149702035,4.888608231047236,12,0.5595618962695812,0.0013277029141373288,0.9057547956630525,18.0,0.002051913409254129,23,0.9648293978249752,6.0,0.8571428571428571,0.25,-0.24750000000000005,0.988940715741521,15.0,1.5982681100090286,0.25,0.875,0.26077673394057616,0.4949615701816209,28
0.8744318085383391,-0.9150310384382478,4.64574119316101,12,0.530974616423683,-0.00025638618781144326,0.9124270225187656,16.0,0.011353920864539515,23,0.8627976718926881,5.0,0.8571428571428571,0.20833333333333326,-0.17166666666666663,0.9832223364057741,14.0,1.613357947287798,0.2708333333333333,0.8333333333333334,0.26077673394057616,0.5217145465056667,29
0.07058091702326263,-0.15311414123737654,5.580816945717165,12,0.5827427998941839,-4.651330715989037e-05,0.9007506255212677,21.0,0.0270708526642944,23,0.9589611739183175,7.0,0.75,0.5325,-0.5233333333333333,0.9881605019428943,14.0,1.5983996644338485,0.14583333333333334,0.7916666666666666,0.26077673394057616,0.4461583322654228,30
0.8599395591593717,1.0698053391844242,4.785010728010184,12,0.5534475959695302,-0.00025112654725236816,0.9257714762301918,17.0,0.004685202284463595,23,0.8159664253570911,5.0,0.8571428571428571,0.2566666666666666,-0.28833333333333333,0.9851129367081499,15.0,1.6043457867455857,0.3333333333333333,0.875,0.26077673394057616,0.507894038576437,31
-0.027581553766710565,0.2111438358026052,5.524652683938957,12,0.5528190963778081,0.0019115067313969795,0.8974145120934112,21.0,0.03328678888338363,23,0.8005618993650684,7.0,0.875,0.5295833333333333,-0.5308333333333333,0.9818017131960203,13.0,1.6165761780082204,0.14583333333333334,0.8333333333333334,0.26077673394057616,0.458629165986824,32
-0.7998781547876025,-0.5917361333507741,4.822656225633084,12,0.5398801366176769,-2.055750837608662e-06,0.914095079232694,18.0,0.0046852022844635945,23,0.8079472339325451,5.0,1.0,0.28833333333333333,-0.28791666666666665,0.9849653130019271,14.0,1.6194406052821158,0.3333333333333333,0.875,0.26077673394057616,0.5043849517897103,33
-0.049695342139084664,0.2075580987179182,5.727556222096323,12,0.48507921448561864,0.0018869443117457202,0.9015846538782318,22.0,0.006124333389865641,23,0.6744493335774555,7.0,0.7777777777777778,0.20833333333333326,-0.21499999999999997,0.9653649291230987,11.0,1.6430684524783539,0.14583333333333334,0.7083333333333334,0.26077673394057616,0.47337073942018537,34
0.038949360870253136,-0.1975906074340137,6.040640137891142,12,0.5819898425281319,0.0022280128034229264,0.8857381150959133,26.0,0.005917048259747111,23,0.8894730021833709,8.0,0.7777777777777778,0.5741666666666667,-0.5658333333333334,0.9881491386225849,13.0,1.5562733292042172,0.14583333333333334,0.8125,0.26077673394057616,0.4218412542203303,35
-0.7707843279003456,0.8756821203370977,5.054914750419799,12,0.5225404123960731,0.0008655136874363177,0.9074228523769808,19.0,0.00047877979549263013,23,0.8481967732430997,6.0,0.8571428571428571,0.25083333333333324,-0.2775,0.9851665524807818,14.0,1.6089427532692522,0.25,0.875,0.26077673394057616,0.4871681547737813,36
0.798986121164315,1.0074464040855493,4.8890862368925125,12,0.574022230018919,0.0006362447833414178,0.9049207673060884,18.0,0.004480010943538182,23,0.8459148867429377,6.0,1.0,0.2945833333333333,-0.3258333333333333,0.9894822850580207,15.0,1.6013255907819657,0.3333333333333333,0.875,0.26077673394057616,0.4941118683910803,37
-0.03413257221301069,0.207490747385918,8.093003208637974,12,0.6394311888402747,-0.0015756395316705947,0.8765638031693077,96.0,0.04591836734693877,23,0.9627792932062461,11.0,0.07142857142857142,0.6558333333333333,-0.6458333333333333,0.9820050598849284,13.0,1.5493080495484177,0.14583333333333334,0.7916666666666666,0.03374757733348633,0.36348426797155536,38
-0.08111372931559324,0.15629893213539447,5.967163070957844,12,0.5625304257434472,0.003043610502894518,0.9132610508757297,22.0,0.0067650328829592776,23,0.9032109664313981,7.0,0.7777777777777778,0.57125,-0.565,0.9820108212730937,14.0,1.576133670213114,0.14583333333333334,0.7916666666666666,0.26077673394057616,0.43449468200754854,39
0.019710234919231184,-0.21038303231859545,5.561093738867798,12,0.5634784139999741,-0.0007525051355232028,0.8982485404503753,21.0,0.03198054141705329,23,0.8988477816341983,7.0,0.75,0.5275000000000001,-0.5295833333333333,0.9872677117572456,14.0,1.5794136595737163,0.14583333333333334,0.8125,0.26077673394057616,0.449358796845499,40
-0.04899012298837946,0.20081260972295367,6.1590211958842636,12,0.5482195174428222,0.000576047677473813,0.8832360300250208,48.0,0.00563438671867639,23,1.0705066114522945,8.0,0.6666666666666666,0.5725,-0.5645833333333333,0.9870045840716493,15.0,1.5663523365341292,0.14583333333333334,0.8541666666666666,0.26077673394057616,0.4174744845954302,41
-0.09697244561986973,0.14597480513907368,6.511155644605043,12,0.571762491454178,0.0009055027363705445,0.9015846538782318,28.0,0.00456653249535108,23,0.7242115165667461,9.0,0.6,0.6458333333333333,-0.6041666666666667,0.9747507914848166,13.0,1.604515342650989,0.14583333333333334,0.7916666666666666,0.26077673394057616,0.42311454751362126,42
0.9205463784823209,-0.658608303940007,5.066897860615731,12,0.5072626668722302,0.004770386883074381,0.9132610508757297,18.0,0.0019151191819705205,23,0.7773571990531578,6.0,0.8571428571428571,0.21791666666666665,-0.245,0.9773096224002821,12.0,1.6424273059210535,0.25,0.1875,0.26077673394057616,0.4957584447821278,43
0.0061736993670130635,0.24732400611807392,6.334750539434436,12,0.5886999251760877,0.0009563526707085782,0.8990825688073395,26.0,0.006190711578749146,23,0.8549373829875515,8.0,0.7,0.60875,-0.5670833333333334,0.9794742175770758,13.0,1.6044109446228882,0.14583333333333334,0.7916666666666666,0.26077673394057616,0.42216565310509485,44
-0.04973180980280101,0.4387941707320474,5.490504033193797,12,0.5260034265021681,0.002757367601009785,0.9065888240200167,22.0,0.02779154092158011,23,0.7634814541834095,7.0,0.75,0.47083333333333344,-0.4491666666666667,0.9780319313852595,13.0,1.6310418431528961,0.14583333333333334,0.875,0.26077673394057616,0.46643033382838717,45
-0.04866513131793815,0.6862339952366725,5.385101215113654,12,0.5104653403576138,0.003337156847992892,0.9007506255212677,19.0,0.0270708526642944,23,0.6597417006634557,6.0,0.75,0.4291666666666667,-0.2866666666666666,0.9672161215212352,13.0,1.6282251167282054,0.14583333333333334,0.875,0.26077673394057616,0.48775995814390716,46
-0.009732316389445494,0.21933511944263095,6.025132489384342,12,0.6017963819304417,1.1505109663243083e-05,0.896580483736447,26.0,0.008913260595096763,23,0.9959523352856056,8.0,0.6666666666666666,0.5920833333333333,-0.5716666666666667,0.9883682787938824,14.0,1.5460896453403978,0.14583333333333334,0.7916666666666666,0.26077673394057616,0.4220758872595635,47
-0.8610358566115791,-1.0790940657523849,4.862918629685656,12,0.4894703608218618,0.0008721274488912387,0.9007506255212677,17.0,0.004502809981418783,23,0.7413183324575816,6.0,0.8571428571428571,0.30333333333333334,-0.29166666666666663,0.9722013991298954,13.0,1.6278349403716188,0.3333333333333333,0.875,0.26077673394057616,0.5163284696165471,48
-0.001898085913046299,-0.24266735123780825,7.343798336283068,12,0.6155770932393124,0.0008973895626362393,0.8790658882402002,71.0,0.025510204081632647,23,0.9571369030588663,11.0,0.08433734939759036,0.65625,-0.6475,0.9838557834614515,13.0,1.576133670213114,0.14583333333333334,0.7291666666666666,0.0398835004850293,0.37795706883525493,49
-0.045756238135283844,0.2031384643885925,7.3517592037933115,12,0.6065307901425367,0.000202102615135065,0.8840700583819849,75.0,0.0397045244690674,23,0.8219567555728925,11.0,0.11666666666666667,0.6566666666666666,-0.6475,0.9815184268064654,13.0,1.5595695400632754,0.14583333333333334,0.7291666666666666,0.0398835004850293,0.3830636789430356,50
-0.8867376790876212,0.7110411596886685,5.067177690193121,12,0.5224337057111604,-0.0018579247822891817,0.8999165971643036,18.0,0.002667487432030368,23,0.7467185376822366,6.0,1.0,0.25583333333333336,-0.24583333333333335,0.9762457104875736,12.0,1.6297298207628426,0.2708333333333333,0.1875,0.26077673394057616,0.4966355570145591,51
0.10613725832383669,-0.1431664954264209,6.120070762208042,12,0.5508508143484248,-0.0007605441322923365,0.8924103419516264,22.0,0.006878097499387566,23,0.829562998076654,8.0,0.6666666666666666,0.5708333333333333,-0.5883333333333334,0.9803680623676231,12.0,1.5950702230530367,0.14583333333333334,0.8125,0.26077673394057616,0.43039398419328573,52
0.04718825014122596,-0.2102278126396635,5.727140058149871,12,0.5168953390700738,-0.0006875483762947859,0.8982485404503753,24.0,0.04022341335975857,23,0.7777189310066336,7.0,0.875,0.49,-0.49583333333333335,0.9777219609401868,13.0,1.607586369787589,0.14583333333333334,0.875,0.26077673394057616,0.45411739694472386,53
0.9109093616246571,1.1203507514795197,4.756964725868038,12,0.4868770488527371,-0.0034634388183565515,0.9224353628023353,17.0,0.005198180636777128,23,0.643147288729245,5.0,0.8571428571428571,0.2516666666666667,-0.24750000000000005,0.9655447377368177,15.0,1.6586710992056939,0.3333333333333333,0.875,0.26077673394057616,0.5310092476592194,54
0.07326100743352781,-0.18351198543973313,5.768359281946269,12,0.5045085413607269,-0.0017697231968209937,0.9007506255212677,21.0,0.005690919026890534,23,0.684564319574317,7.0,0.6666666666666666,0.5249999999999999,-0.5641666666666667,0.9704001836050656,13.0,1.636574181009954,0.14583333333333334,0.8333333333333334,0.26077673394057616,0.46111816491361207,55
-0.16100749394032188,-0.41799649434957464,5.345551343119244,12,0.48073167466554534,0.004666524984561222,0.9182652210175146,20.0,0.019818927075356967,23,0.6450406569019749,6.0,0.875,0.4933333333333333,-0.49416666666666664,0.9685597665387607,12.0,1.6397628337113928,0.3333333333333333,0.8125,0.26077673394057616,0.48856738345416006,56
0.08446124632824303,-0.1585696921077273,6.459100005042026,12,0.5935159964379085,0.0005080614110998641,0.8773978315262719,26.0,0.005343313796106678,23,0.8607535451703159,9.0,0.7,0.6166666666666667,-0.6058333333333333,0.9848296718228083,14.0,1.5630614978616184,0.14583333333333334,0.7291666666666666,0.26077673394057616,0.4081147453594085,57
0.8195367745962201,-0.9588965198868964,4.7057246636060235,12,0.56933903805115,-0.0018832922735899681,0.9216013344453712,16.0,0.0065661229096132135,23,0.87522912416751,5.0,1.0,0.21666666666666656,-0.20999999999999996,0.987038498867641,14.0,1.6044153622331558,0.3333333333333333,0.8125,0.26077673394057616,0.5121251121463889,58
-0.1519964759759268,0.09419165872514057,7.527528437498284,12,0.6023146204504715,-0.0007695755352193978,0.8874061718098415,115.0,0.02666666666666667,23,0.7557043474891225,11.0,0.11864406779661017,0.6541666666666666,-0.6133333333333333,0.9785163824786045,13.0,1.5915892440019626,0.14583333333333334,0.7916666666666666,0.0398835004850293,0.3832027822947971,59
-0.7949108451443213,-1.0089921232029,4.77275631175669,12,0.5437157195267848,0.0016369101557363545,0.9032527105921602,16.0,0.0053007763072398335,23,0.9082125402482091,5.0,0.8571428571428571,0.24916666666666676,-0.24750000000000005,0.9852151319395647,14.0,1.6281421547029746,0.3333333333333333,0.875,0.26077673394057616,0.5088566130156353,60
-0.0027340028087559087,-0.25332180809715643,7.2738449173789075,12,0.5886179424735758,0.0020073736700372624,0.9090909090909091,94.0,0.00922722029988466,23,0.8288344545679557,11.0,0.17142857142857143,0.6133333333333333,-0.6074999999999999,0.9784497332264234,15.0,1.566235229067185,0.14583333333333334,0.8125,0.046019423636572264,0.39104697919126113,61
-0.04435010327304967,0.1786068933490368,6.035675576958222,12,0.6071367148292595,-8.502952139452058e-05,0.8990825688073395,26.0,0.006256242109031978,23,0.9727137079844996,8.0,0.7777777777777778,0.5925,-0.6016666666666667,0.9867124228727536,14.0,1.5696795000652919,0.14583333333333334,0.7291666666666666,0.26077673394057616,0.4237971307826643,62
-0.00926568077921408,0.22767036423576226,5.531975814911257,12,0.554282545662779,0.0017341433883298464,0.8990825688073395,22.0,0.02526913202108013,23,0.9114896669792089,7.0,0.75,0.4983333333333333,-0.5204166666666666,0.9851764607617953,13.0,1.589010698177833,0.14583333333333334,0.8333333333333334,0.26077673394057616,0.4538419257329426,63
-0.8777902959996511,-0.655800732364638,4.987968112758151,12,0.5069755366722152,-8.82566623898763e-05,0.9149291075896581,18.0,0.0024166980153437524,23,0.7087214595196707,6.0,1.0,0.43833333333333335,-0.4433333333333333,0.9730732011272721,14.0,1.6600463839246613,0.14583333333333334,0.7916666666666666,0.26077673394057616,0.5067884065128275,64
-0.028997762365972513,-0.2585418721007353,5.264378327996363,12,0.5276517367874687,0.0003691567486370157,0.9165971643035863,19.0,0.04328633845322283,23,0.7532608776830938,6.0,0.875,0.4854166666666667,-0.49375,0.9771754218553322,12.0,1.6195002828892338,0.14583333333333334,0.8125,0.26077673394057616,0.4815614495145634,65
0.8172582692299319,1.0345057421749297,4.7825580630203435,12,0.5293027146174705,0.0008853131847461631,0.9241034195162635,17.0,0.0036592455798365306,23,0.8723594491019504,5.0,0.8571428571428571,0.25125,-0.24750000000000005,0.9824668333361547,14.0,1.610481768230481,0.3333333333333333,0.875,0.26077673394057616,0.5110920602129784,66
0.8020622158978168,0.5844960059414166,5.043472696622466,12,0.5369546056613248,0.0008601397080255273,0.9040867389491243,18.0,0.0029752744434184877,23,0.7767228539799825,6.0,0.8571428571428571,0.44791666666666663,-0.44416666666666665,0.9842714617085646,14.0,1.6180087602664641,0.14583333333333334,0.8125,0.26077673394057616,0.4880839312084666,67
-0.04216467266218449,-0.27893239087483734,7.924630784855284,12,0.6458753279124714,0.0019757050417544744,0.8865721434528774,117.0,0.046296296296296294,23,0.921148122419642,11.0,0.03910614525139665,0.685,-0.6520833333333333,0.9824160163147321,13.0,1.5494727158237938,0.14583333333333334,0.7708333333333334,0.021475731030400392,0.36598104385013597,68
-0.060025045980631964,0.20775351789559893,7.312398001886194,12,0.5815243114785964,-0.0025371187291865806,0.8832360300250208,91.0,0.003171856978085352,23,0.9242656189462443,11.0,0.17142857142857143,0.6479166666666667,-0.61,0.9813267326080183,13.0,1.535676768100866,0.14583333333333334,0.8125,0.0398835004850293,0.3840474385340737,69
0.03371679873148825,-0.208485760259285,6.744697247153964,12,0.5938975044336476,0.0007381917835367867,0.8790658882402002,69.0,0.0015430799876553602,23,0.9940372699409171,9.0,0.5454545454545454,0.6458333333333333,-0.5741666666666667,0.9838754281762135,14.0,1.5562733292042172,0.14583333333333334,0.8125,0.2546408107890332,0.39855317332085066,70
0.07229619857501501,0.3136968251676828,5.269462761119874,12,0.45325585144952585,-0.0004683802103586678,0.9165971643035863,20.0,0.031935498400972935,23,0.5923943796434628,6.0,0.125,0.41416666666666657,-0.29000000000000004,0.9561913242432816,13.0,1.6758481696889322,0.14583333333333334,0.875,0.26077673394057616,0.5080855332508323,71
-0.8607651368804974,1.0022915460039155,4.799514649447556,12,0.5687374934545455,-0.0003327241956113025,0.9107589658048374,16.0,0.004377415273075475,23,0.9516100497114756,5.0,1.0,0.2554166666666666,-0.24750000000000005,0.98796602556577,15.0,1.5982681100090288,0.3333333333333333,0.875,0.26077673394057616,0.5032973308522827,72
0.8492544920153375,0.6260299596092047,5.103314532980223,12,0.5310834205114245,0.0016207636963130386,0.9032527105921602,18.0,0.0015275355380002962,23,0.7712339663862742,6.0,1.0,0.44833333333333325,-0.4816666666666667,0.9800103551947509,14.0,1.6250462911268877,0.3333333333333333,0.875,0.26077673394057616,0.4893410225304083,73
-0.006724507656907797,-0.24421699822090015,6.155915049516897,12,0.5839501311440959,0.0006354382743095952,0.8798999165971643,45.0,0.008291405204741175,23,0.866546954851752,8.0,0.7777777777777778,0.6083333333333334,-0.5700000000000001,0.9838411028182134,14.0,1.5950702230530365,0.14583333333333334,0.8125,0.26077673394057616,0.42261278728538254,74
0.09253685362493813,0.3161230101968149,5.621728674203863,12,0.5768582944550084,0.00042362817317603965,0.8865721434528774,20.0,0.03598936984820504,23,0.9764298166342766,7.0,0.75,0.5583333333333333,-0.5341666666666667,0.9876462557271721,14.0,1.576133670213114,0.14583333333333334,0.7916666666666666,0.26077673394057616,0.4448194882641799,75
-0.07638750512516557,0.6352742135243161,5.282796692430971,12,0.5263839289493137,0.0007707358329414097,0.902418682235196,19.0,0.043241295437142474,23,0.8451450760476402,6.0,0.875,0.45999999999999996,-0.485,0.9814118008044013,15.0,1.6105856072213052,0.14583333333333334,0.875,0.26077673394057616,0.4748937075218451,76
0.009300230089627659,0.2556422069837625,6.404991797113572,12,0.5516186123414168,0.004300722405221735,0.890742285237698,47.0,0.0035072852670479946,23,0.7251715735224374,8.0,0.7,0.5700000000000001,-0.5641666666666667,0.9756453162114586,12.0,1.6222238028196168,0.14583333333333334,0.875,0.26077673394057616,0.4259239359286057,77
-0.0036609878838432808,0.22761079923327854,7.75882747123068,12,0.6177781997540528,0.00048559069633141423,0.914095079232694,92.0,0.054421768707482984,23,0.7134211269475225,11.0,0.00641025641025641,0.6875,-0.6491666666666667,0.9729619876973831,13.0,1.6105856072213052,0.14583333333333334,0.7291666666666666,0.02761165418194336,0.38714883481888024,78
